ids,score
99403,0.5559
30122,0.5109
297665,0.1153
81518,0.3027
277295,0.1028
151932,0.3044
124064,0.2176
97421,0.475
256016,0.0012
68451,0.2146
112929,0.2864
151248,0.6078
230145,0.0004
203115,0.0606
79318,0.461
204024,0.2031
953,0.1947
37801,0.5867
165353,0.7084
94818,0.3105
298353,0.0456
178726,0.0076
178592,0.1246
107790,0.5693
12435,0.4113
271688,0.1592
1191,0.0271
157318,0.4852
29137,0.5488
248717,0.0981
165228,0.4852
32386,0.5078
119798,0.0697
24487,0.8002
1849,0.5708
23280,0.4988
3323,0.4325
183678,0.1861
86129,0.226
292317,0.0466
234993,0.0061
275794,0.294
279320,0.3506
252991,0.0802
56182,0.3147
215564,0.1093
201305,0.1764
61408,0.3472
164776,0.0
118616,0.5159
26161,0.4609
167198,0.61
88329,0.16
213359,0.0169
169878,0.7789
113694,0.3496
130194,0.324
6946,0.5179
57720,0.6296
109279,0.3203
197928,0.5236
150175,0.3813
244114,0.0142
286510,0.0996
192621,0.1095
160223,0.2377
293626,0.0901
44730,0.1177
241402,0.1829
257942,0.2254
50758,0.6397
191008,0.1916
878,0.2121
200090,0.1566
222143,0.0243
36667,0.448
154298,0.74
188181,0.0903
233572,0.0567
66578,0.4293
62243,0.395
96777,0.4795
218714,0.2401
224653,0.0767
159911,0.5749
257127,0.3734
118071,0.3316
182867,0.1257
140188,0.4917
25167,0.4503
219842,0.5261
42762,0.3183
142984,0.1136
73106,0.6161
201923,0.0822
6150,0.1026
106863,0.0475
250708,0.1068
201018,0.0611
232335,0.0
194716,0.2293
6672,0.3538
202139,0.0085
267225,0.3136
242182,0.0514
216987,0.1771
243399,0.2103
261416,0.0749
210715,0.1214
72150,0.7538
54508,0.1673
268329,0.0072
230257,0.0212
286840,0.0006
297040,0.2213
64547,0.1653
114819,0.2072
304539,0.1038
230553,0.0742
9250,0.7034
247526,0.3969
119273,0.4377
17675,0.7398
226441,0.0081
43316,0.3923
206909,0.1925
171303,0.7789
249744,0.0881
99517,0.369
255430,0.1563
73095,0.7951
115416,0.2424
64155,0.1839
85879,0.4234
38808,0.343
27870,0.0895
243279,0.1142
84595,0.013
254168,0.0
177208,0.0716
220866,0.0006
36437,0.349
235503,0.0519
284437,0.0181
124638,0.3813
97725,0.3537
122614,0.4726
102067,0.3832
270912,0.0233
288388,0.2124
210841,0.1043
48741,0.1046
203310,0.3753
4686,0.6372
180859,0.4154
230442,0.4746
79535,0.165
223621,0.0028
285775,0.0065
229660,0.3369
207220,0.1496
184559,0.143
99691,0.456
95955,0.4255
154911,0.7558
305082,0.0146
171502,0.5066
157273,0.5405
291805,0.2096
77308,0.181
78510,0.3811
172051,0.745
47678,0.2073
229004,0.0105
34650,0.8495
102763,0.4324
110288,0.246
196374,0.1794
80844,0.4103
258155,0.362
256834,0.1387
140945,0.3833
134919,0.2025
13052,0.5341
215352,0.1075
262177,0.2705
256788,0.0527
249794,0.2657
125881,0.0381
85841,0.4338
109462,0.1846
158525,0.4588
170996,0.7369
300658,0.4849
138746,0.4006
154244,0.7983
7005,0.6079
293,0.7581
216046,0.0846
137357,0.312
10230,0.0445
70993,0.2668
155981,0.5621
222286,0.2874
235530,0.1488
231231,0.0659
99276,0.5038
104603,0.3721
112347,0.3734
54403,0.3043
71183,0.268
268239,0.2536
42077,0.5911
245012,0.0462
210352,0.0897
266960,0.2594
61911,0.3957
130607,0.312
180450,0.1169
139654,0.5419
46955,0.3154
133156,0.4833
253809,0.0519
180677,0.0212
103530,0.2643
270196,0.0
20986,0.5093
135334,0.0638
87649,0.4064
261080,0.1329
18238,0.4862
25940,0.47
70700,0.2013
304804,0.1639
50511,0.5894
57676,0.3326
121192,0.3827
264374,0.0035
301145,0.146
75435,0.6871
283784,0.1281
3305,0.4764
238364,0.0006
258185,0.04
61813,0.4111
156475,0.821
236250,0.005
111681,0.2816
134052,0.1319
304486,0.071
57970,0.5812
187159,0.0
143980,0.5671
62039,0.2919
196640,0.145
253012,0.2358
298700,0.1288
14940,0.1819
55023,0.4549
133551,0.103
156699,0.7125
80554,0.536
73638,0.0006
137867,0.122
66703,0.5972
112119,0.2947
63902,0.7628
82466,0.6811
225,0.0567
50296,0.0
200686,0.0867
288592,0.1287
174911,0.0012
96044,0.2932
151444,0.3733
37027,0.7445
268247,0.0018
272556,0.2001
264141,0.0096
141471,0.4636
128565,0.4968
167144,0.7849
135834,0.1054
302825,0.2028
56287,0.1621
57254,0.3958
98955,0.215
64134,0.2153
133960,0.2133
124574,0.3072
177648,0.0333
187154,0.0826
252408,0.0445
224387,0.1267
40699,0.6019
9554,0.1765
110314,0.0438
86714,0.2257
147540,0.381
276770,0.0936
11613,0.4341
172930,0.8745
64319,0.271
191663,0.0598
61340,0.4388
122214,0.2145
140,0.4125
227420,0.2259
235354,0.1786
273487,0.0824
302072,0.1022
238870,0.1246
254958,0.0004
199179,0.0708
178269,0.0951
196998,0.2114
278861,0.0648
18367,0.0148
248208,0.6216
100143,0.5883
109153,0.2389
55640,0.7661
80289,0.0492
192813,0.0072
170063,0.8175
131381,0.3625
30042,0.1742
27293,0.706
260077,0.0336
277542,0.0037
258873,0.0032
102693,0.3316
37852,0.4949
210965,0.1207
191116,0.0017
153840,0.413
203504,0.0308
292374,0.163
193623,0.0223
239346,0.0921
127956,0.3021
71190,0.2565
84912,0.0871
226538,0.2093
287355,0.1636
296061,0.0006
166284,0.7649
232676,0.0693
297355,0.0025
91583,0.1561
258782,0.0037
285999,0.212
242050,0.0519
295005,0.0265
115398,0.3648
14353,0.3402
122852,0.3146
282574,0.1142
178327,0.0479
136729,0.1544
106093,0.676
27984,0.6121
171036,0.7306
47613,0.6458
262123,0.0002
153887,0.3522
157067,0.6452
256224,0.0011
21528,0.5534
185931,0.1008
79551,0.4004
77993,0.3099
150523,0.1172
175977,0.0588
215166,0.266
302476,0.1489
150271,0.3661
90160,0.5077
25056,0.6743
138030,0.1822
103878,0.2982
301524,0.0083
151867,0.4862
269871,0.0492
29637,0.526
139184,0.5397
170209,0.8896
48705,0.2291
91888,0.3371
158494,0.3353
143851,0.135
182383,0.1204
133137,0.0791
86459,0.5357
130120,0.0634
183162,0.1723
158160,0.1416
234254,0.1413
18450,0.7342
297158,0.0254
71002,0.0922
206813,0.0006
113973,0.2602
294600,0.1038
222564,0.2341
124326,0.5819
67378,0.3322
231909,0.0009
18468,0.2544
124014,0.1289
251658,0.0609
210591,0.116
1591,0.505
286166,0.4714
70904,0.5417
109792,0.2688
55747,0.1939
11718,0.0337
13831,0.762
95669,0.428
200504,0.0039
8552,0.5791
195371,0.0236
96743,0.4041
281491,0.1281
276219,0.0006
241562,0.0035
2027,0.4302
295277,0.1932
148191,0.3225
301032,0.1045
198880,0.4288
100090,0.3126
158807,0.5471
214657,0.0567
270059,0.0092
159215,0.5928
3642,0.3712
237825,0.4564
57452,0.2741
3814,0.5686
213654,0.2303
218580,0.1626
227555,0.3578
88241,0.4051
187243,0.055
102074,0.433
148697,0.2405
146263,0.2889
94162,0.1938
46086,0.7195
61943,0.3353
194080,0.1524
62544,0.176
46932,0.2594
297918,0.0145
34024,0.8394
80083,0.1256
79044,0.5758
28024,0.0233
97412,0.3187
282507,0.0445
291875,0.0524
80631,0.1043
44568,0.3495
103670,0.3027
300251,0.0004
224769,0.0001
54135,0.4405
45302,0.7127
55079,0.708
109762,0.2254
205711,0.0627
109216,0.226
215133,0.1722
140043,0.0386
238891,0.0011
256526,0.0296
144587,0.139
31661,0.5682
285262,0.2749
20253,0.648
246574,0.0463
78956,0.2641
86489,0.5338
303747,0.3998
235095,0.0714
2196,0.4545
155746,0.6097
244115,0.0293
161562,0.4539
2237,0.0771
94175,0.4806
266587,0.4582
99877,0.1304
40286,0.7459
129502,0.2047
198040,0.2187
172108,0.7997
97359,0.4267
135288,0.2772
207776,0.1483
155764,0.4877
231829,0.2051
96962,0.378
24513,0.0221
228969,0.1522
255056,0.0215
162416,0.2973
229354,0.0092
127184,0.1021
101626,0.4973
108335,0.5638
89961,0.287
110504,0.1024
50975,0.1712
289513,0.0072
182194,0.0917
95780,0.1093
242393,0.0327
126901,0.5199
294846,0.4988
147527,0.3605
271371,0.0688
35522,0.0
103370,0.2141
294008,0.1088
221127,0.0666
123907,0.4993
47310,0.3385
175126,0.0004
141669,0.4662
83498,0.4753
101026,0.4507
126974,0.0
227278,0.1267
276922,0.3203
167354,0.656
115372,0.1314
279916,0.3707
245138,0.2606
53482,0.1694
141283,0.3625
300260,0.0496
220814,0.0632
113178,0.6099
149247,0.2067
182951,0.4614
212196,0.0999
191566,0.1321
126564,0.2997
131370,0.1939
10477,0.5192
29538,0.6549
18652,0.4699
230394,0.1754
66702,0.7782
110256,0.1723
114615,0.4557
24318,0.4637
27540,0.7399
169228,0.6364
18106,0.5417
5892,0.8355
167193,0.2199
278449,0.0207
210858,0.3078
265578,0.3314
87707,0.4983
247498,0.0018
192086,0.0903
73264,0.2852
70070,0.3796
149012,0.4839
36692,0.5414
73202,0.0681
158931,0.4482
298011,0.1162
193028,0.0563
162930,0.5544
57247,0.4133
45785,0.4891
99115,0.4861
181757,0.0627
207117,0.1212
180893,0.0802
257532,0.004
137004,0.0706
190396,0.0006
173886,0.1123
212680,0.0416
277034,0.3123
136033,0.312
212561,0.3457
179251,0.0757
289427,0.0444
100727,0.704
200952,0.0585
234821,0.0035
207503,0.0671
159749,0.5822
152174,0.396
236789,0.0243
271543,0.1107
197854,0.16
62108,0.7093
296469,0.0995
195339,0.1241
259866,0.0195
12095,0.312
116700,0.6104
304655,0.1946
280008,0.0344
300893,0.0
289747,0.0043
16378,0.5618
175074,0.085
51,0.0392
53051,0.4743
21368,0.5551
52728,0.4986
98497,0.6398
126868,0.227
137540,0.2737
15045,0.0562
98480,0.2464
173570,0.1469
141178,0.3984
30034,0.092
143024,0.2594
305772,0.0768
21075,0.4514
18800,0.5685
292683,0.0649
79815,0.3861
10616,0.4924
191679,0.0427
187868,0.0445
51395,0.5357
256614,0.143
174462,0.4382
163128,0.1781
27181,0.434
169662,0.4897
22163,0.0165
251943,0.1916
26014,0.2658
145514,0.7788
264891,0.1075
277714,0.0595
225541,0.1159
285928,0.1063
178317,0.3134
92151,0.3197
169079,0.6478
59667,0.604
222952,0.0092
232799,0.0355
43942,0.2121
293963,0.0019
13140,0.0004
265867,0.1363
61154,0.6947
284910,0.1814
36364,0.5356
175665,0.0428
30407,0.7223
264458,0.0012
23413,0.3922
141823,0.1584
225195,0.0044
70288,0.5723
240011,0.0477
226328,0.0113
276792,0.11
40275,0.6063
76857,0.2363
129582,0.1916
255493,0.1679
224162,0.1047
83345,0.0035
177690,0.2515
74145,0.3692
252389,0.1837
211006,0.2029
118596,0.2691
279651,0.1993
42894,0.1979
255940,0.1068
8230,0.4151
1662,0.7734
53882,0.5171
90524,0.0249
27313,0.3037
12902,0.6669
98241,0.5596
148376,0.1698
301134,0.0325
57501,0.3208
173097,0.795
52383,0.2291
2015,0.39
298095,0.0045
108384,0.2583
41505,0.3337
130048,0.4153
27841,0.5534
66904,0.6457
279248,0.1003
117007,0.3767
157361,0.7284
240039,0.1127
139616,0.0199
273699,0.0028
6057,0.8258
160446,0.0236
292093,0.0351
236537,0.0003
110154,0.087
175259,0.5446
25449,0.0613
272760,0.0208
128589,0.2356
86504,0.4412
94442,0.3852
40317,0.7229
253975,0.52
167147,0.2631
290559,0.1431
184776,0.4277
267092,0.0929
103329,0.6273
162440,0.0607
100649,0.3603
127009,0.5039
289111,0.1198
136095,0.1213
171861,0.7628
116872,0.0951
188230,0.1072
112544,0.2999
3077,0.4225
97343,0.4712
198328,0.0018
238896,0.0593
136944,0.3974
184466,0.117
147294,0.0114
124639,0.0187
70941,0.4845
46677,0.177
102057,0.4139
193378,0.1721
160738,0.3829
152051,0.4543
222817,0.2693
118789,0.2083
55794,0.3432
172599,0.8115
217596,0.0998
103228,0.2848
66121,0.5679
278029,0.0048
241595,0.194
15689,0.56
107306,0.4261
259477,0.1974
15363,0.2141
49075,0.5794
82697,0.0067
198920,0.1115
180371,0.0996
48853,0.2031
167756,0.8531
12578,0.3246
156678,0.653
65449,0.6067
280321,0.0496
289903,0.0351
97054,0.198
102181,0.1495
101308,0.2525
130741,0.3528
220488,0.1486
39105,0.0739
41968,0.4408
243167,0.0926
104944,0.1897
23262,0.449
278160,0.1401
263804,0.022
265898,0.1814
93473,0.153
157390,0.8141
67131,0.4977
116068,0.1593
43930,0.1825
93407,0.1566
52441,0.2904
65694,0.4378
298659,0.0003
120138,0.4558
284923,0.0667
150727,0.4927
141064,0.3968
301451,0.0486
264959,0.1276
87918,0.349
43951,0.4768
259647,0.0286
215088,0.1857
50874,0.4931
167272,0.3806
233836,0.0991
120463,0.1985
259889,0.0648
295659,0.1153
117733,0.3289
79357,0.1794
96840,0.2254
119154,0.2073
49475,0.5231
107054,0.1592
131173,0.4434
86804,0.4862
121938,0.489
41390,0.6656
114235,0.4278
292549,0.1927
22296,0.6945
147961,0.6296
305344,0.0004
117933,0.2701
44302,0.7985
161591,0.6423
26289,0.6227
268650,0.0575
3355,0.0795
148185,0.4292
215726,0.1391
14695,0.5185
35167,0.3442
26238,0.3326
116373,0.3048
65463,0.3867
228841,0.1084
69405,0.4725
11405,0.0576
174072,0.0092
183275,0.1018
48181,0.0557
126360,0.3059
48195,0.328
152435,0.3756
114222,0.2187
208541,0.0995
88690,0.5354
194651,0.0039
172587,0.8357
40125,0.3106
187824,0.1104
50050,0.4932
170726,0.0406
42170,0.0243
101752,0.3657
172182,0.8467
94786,0.2516
117776,0.2583
7898,0.3456
174074,0.2341
234722,0.0004
276267,0.0706
86297,0.4986
99432,0.4153
39179,0.6733
165944,0.7179
44955,0.5211
84835,0.1075
112180,0.3235
207885,0.0465
113474,0.2429
155549,0.8199
104031,0.3849
288985,0.1357
161835,0.513
294399,0.0726
178907,0.1147
1833,0.381
7539,0.5032
228212,0.0935
280021,0.0301
216700,0.0641
83572,0.207
155542,0.7368
190598,0.1514
214112,0.1043
51804,0.7842
74268,0.563
142022,0.3697
235807,0.1574
177213,0.2032
141488,0.1443
30355,0.2756
209812,0.2192
140702,0.1837
59738,0.4139
146770,0.279
86701,0.4332
16046,0.6268
30976,0.4103
97946,0.4171
278539,0.1201
184059,0.1333
166950,0.8164
123453,0.5074
62876,0.6107
229546,0.219
193311,0.4873
9799,0.5043
161412,0.5807
283886,0.0018
136776,0.5062
38677,0.5278
139731,0.2076
266817,0.0995
18474,0.6359
217559,0.066
203870,0.1637
239089,0.1987
103291,0.3269
282567,0.0221
67375,0.6177
2900,0.5669
84934,0.2022
183296,0.137
220761,0.0754
8471,0.3971
255283,0.0002
109403,0.4048
233604,0.0935
154475,0.5545
267990,0.055
237656,0.1194
52950,0.3956
188324,0.155
66942,0.6839
78443,0.3175
98461,0.0292
172283,0.7198
233948,0.0076
200878,0.0391
62162,0.7191
125670,0.3905
103337,0.3457
183807,0.0001
198879,0.1095
184896,0.0479
220409,0.0
274178,0.006
271642,0.1171
277610,0.0729
6523,0.5354
23711,0.5195
87068,0.4438
131533,0.4463
295372,0.0709
181852,0.1858
145879,0.0006
173225,0.7161
132238,0.2999
240667,0.1857
196668,0.2084
262933,0.0241
106677,0.5539
182902,0.1072
174138,0.0148
113422,0.5648
113233,0.2453
188187,0.2129
292162,0.0466
43664,0.6981
14060,0.1198
37182,0.2512
74992,0.4935
29074,0.6431
101195,0.0351
47086,0.4507
163352,0.5652
277346,0.0808
170636,0.7577
248522,0.1218
205947,0.1679
131645,0.2646
120997,0.486
81968,0.49
213115,0.0393
94992,0.4139
273528,0.5137
9304,0.5116
264126,0.1581
133860,0.1709
219326,0.4342
133579,0.149
262595,0.096
17504,0.5592
288910,0.1431
149490,0.2377
186211,0.0
155088,0.7163
296344,0.0538
59981,0.4063
68077,0.0951
146823,0.2741
161708,0.2453
87447,0.4186
60457,0.6635
129841,0.4342
215250,0.1193
159976,0.5378
173046,0.6909
232056,0.013
128818,0.5666
79181,0.4637
236207,0.0025
237500,0.0671
151777,0.5591
65526,0.5351
148432,0.2387
90718,0.3314
14490,0.2032
172760,0.6458
220203,0.0995
34979,0.6543
199305,0.0047
281391,0.078
72402,0.5133
4878,0.5429
263190,0.4017
217685,0.0719
76809,0.428
221071,0.0393
30754,0.5423
90647,0.5324
200216,0.3203
145171,0.3957
143764,0.582
270516,0.1217
275779,0.1401
232037,0.103
286879,0.0433
227302,0.0332
38484,0.0378
287728,0.291
170943,0.9509
160388,0.2795
139850,0.413
111286,0.0191
241918,0.064
152775,0.5463
157301,0.8352
120160,0.6394
94973,0.3901
23539,0.5347
64277,0.4103
300,0.2548
277174,0.0006
91550,0.1584
121463,0.6123
291545,0.0037
173193,0.2429
103354,0.3879
294789,0.1314
282308,0.158
147703,0.0215
84674,0.3165
133634,0.2603
119577,0.5362
104116,0.4081
240533,0.3154
152121,0.2439
227074,0.0556
90431,0.2273
45924,0.4917
162942,0.3157
49705,0.4239
88104,0.4609
29849,0.3736
169956,0.7824
97842,0.111
60261,0.5083
120609,0.2294
160643,0.0036
156417,0.6667
91027,0.1753
291925,0.0261
50394,0.3445
270150,0.0538
148367,0.2994
89060,0.5576
259678,0.085
113097,0.3987
92343,0.1753
224,0.454
146154,0.1337
80935,0.2513
220153,0.1046
69495,0.215
302071,0.0604
118479,0.3836
113003,0.5185
289348,0.0438
149234,0.3985
153992,0.3533
17642,0.1873
159491,0.2583
221000,0.271
34304,0.4209
227109,0.0617
163503,0.1116
238790,0.2148
120564,0.3387
69244,0.3394
189492,0.0912
177844,0.2151
136839,0.6562
269331,0.0976
159008,0.2556
12738,0.5296
159228,0.5045
172263,0.5887
53327,0.4463
114406,0.2
224710,0.0381
179010,0.0194
69166,0.0543
156867,0.6978
275738,0.0146
290009,0.3567
98164,0.3789
169196,0.8682
288515,0.082
33464,0.8433
62222,0.4949
197266,0.04
212319,0.0153
200671,0.3358
65028,0.1763
279574,0.2732
242475,0.1752
218069,0.0007
224445,0.0
253648,0.1958
4355,0.526
186954,0.139
191120,0.1906
241980,0.1024
70264,0.6188
75644,0.0282
134142,0.5022
185649,0.1021
237157,0.1072
292429,0.4056
162303,0.534
42634,0.2684
53863,0.4702
157519,0.7792
88882,0.1907
117597,0.3252
45594,0.7612
21756,0.4289
69560,0.6259
226776,0.0395
107295,0.417
272396,0.0957
150680,0.6047
103133,0.322
280395,0.1028
283314,0.1852
1568,0.4416
169841,0.6935
29264,0.8014
247627,0.1157
164254,0.882
97439,0.1777
72280,0.0464
170566,0.8705
73995,0.1761
39950,0.7682
179925,0.0012
201332,0.0154
89381,0.3573
153095,0.4584
98079,0.1731
22103,0.0939
106402,0.1595
154098,0.4272
240372,0.0824
149906,0.4764
49790,0.1555
288717,0.006
202584,0.4162
253610,0.1503
144875,0.1917
24923,0.4006
227414,0.0648
56126,0.1949
186168,0.0991
246223,0.1292
230234,0.1191
125216,0.4288
44262,0.2982
44564,0.2676
81192,0.1512
252934,0.1079
159323,0.5159
4809,0.542
100829,0.082
27028,0.7236
130379,0.2252
231501,0.2095
88892,0.396
298771,0.3247
264175,0.0326
91435,0.31
276160,0.1566
109008,0.413
157472,0.3057
109098,0.5197
71708,0.3832
278438,0.1883
281496,0.0677
188580,0.0042
257424,0.0545
119962,0.4269
300350,0.2583
2413,0.1929
252675,0.0642
233478,0.1718
210750,0.1018
299330,0.0108
190343,0.0848
304282,0.1898
39425,0.7228
182547,0.0076
202625,0.0821
177650,0.3631
124602,0.3269
235715,0.0121
80845,0.2676
207522,0.4947
199968,0.0795
42289,0.2945
171199,0.6307
209191,0.0446
268395,0.1395
233813,0.0293
139381,0.5282
304454,0.1931
67241,0.7725
143408,0.4855
206383,0.0117
219071,0.1683
109333,0.2296
20362,0.0829
301843,0.0821
7679,0.008
157801,0.7325
33636,0.4241
26847,0.1065
77165,0.3494
106516,0.5566
214330,0.0085
70914,0.3518
251313,0.1122
10530,0.5152
179127,0.2095
74219,0.2731
207088,0.2821
96565,0.2642
113608,0.131
240024,0.0594
33264,0.38
94605,0.2343
42998,0.5534
219965,0.0072
15033,0.0542
165378,0.8831
282410,0.1806
166298,0.9105
156289,0.587
124807,0.1267
202836,0.3807
122454,0.645
98196,0.2735
161241,0.0893
284853,0.0586
107909,0.1406
278920,0.0164
53534,0.5171
45693,0.2295
248635,0.3337
104978,0.4922
302981,0.1654
126117,0.4367
254,0.735
198532,0.0035
161259,0.4585
167156,0.7014
210964,0.099
153867,0.5396
175739,0.145
178039,0.0677
233430,0.015
137853,0.0714
170157,0.3172
174689,0.0369
5490,0.1489
265738,0.2672
122631,0.2338
127454,0.3616
116757,0.6254
20639,0.5718
91691,0.4712
181532,0.0269
209296,0.022
301740,0.0672
94928,0.2759
213017,0.042
114116,0.1757
199329,0.0392
27307,0.2788
278305,0.0178
235363,0.2817
285047,0.0546
226669,0.0083
52203,0.0438
16528,0.2458
36957,0.1653
74465,0.7109
78665,0.4947
70511,0.4679
120656,0.3798
190479,0.1507
93540,0.3402
232234,0.0147
121371,0.3826
289748,0.4289
128634,0.3246
239161,0.0187
219614,0.0001
158821,0.2042
30320,0.6708
302375,0.01
275510,0.1173
75958,0.1686
94160,0.0028
84317,0.0999
246502,0.2121
5019,0.2738
252260,0.1334
280159,0.0308
119410,0.2961
156179,0.8323
74879,0.7259
120557,0.4992
274846,0.144
261110,0.562
261720,0.134
127143,0.6381
91090,0.1837
172254,0.7994
7692,0.3736
120735,0.4004
255335,0.0381
213744,0.0092
115256,0.5148
175087,0.1314
91419,0.474
216037,0.1051
174882,0.1701
149377,0.294
90954,0.0908
237318,0.3325
256511,0.0023
223296,0.081
96083,0.2574
88168,0.3077
78416,0.5187
298239,0.2701
156270,0.7644
26545,0.0286
159427,0.447
160265,0.0004
275808,0.0018
188158,0.1762
266445,0.2647
211322,0.0767
187160,0.0844
289696,0.0028
47314,0.6442
71156,0.3454
241418,0.207
155253,0.7019
122344,0.0004
138707,0.2593
235130,0.1044
2834,0.2738
88243,0.2443
165503,0.8559
182899,0.0346
214014,0.1507
180462,0.1916
148212,0.4816
270860,0.0518
10482,0.4838
286371,0.5642
246020,0.0006
163615,0.3154
10040,0.708
299625,0.1377
216067,0.1372
275682,0.0825
221258,0.0212
248464,0.096
200274,0.0819
131469,0.3461
203844,0.055
211768,0.0155
304005,0.1083
295162,0.015
171100,0.8791
202918,0.0158
124503,0.3736
76756,0.4336
295288,0.0542
142052,0.4056
128274,0.1837
193395,0.0094
100483,0.4255
109377,0.435
172844,0.7252
17148,0.1372
305223,0.0829
13467,0.0671
110159,0.2124
146974,0.5049
266048,0.0141
240250,0.0751
289929,0.051
245041,0.0008
143366,0.3382
93961,0.2754
165004,0.0253
228465,0.3545
246337,0.0598
141130,0.234
132132,0.2378
252664,0.1561
128952,0.4438
283534,0.0106
2536,0.3194
215181,0.1483
281601,0.6772
302754,0.081
173301,0.6697
268948,0.3915
238883,0.0159
305074,0.1062
166013,0.1514
12145,0.5396
138817,0.2132
35353,0.1213
143691,0.173
76322,0.4553
217311,0.0627
147821,0.5058
248062,0.0449
16220,0.4057
281890,0.1502
253227,0.0611
168798,0.8034
39957,0.3813
225854,0.0754
104235,0.3782
13239,0.2007
41904,0.765
215988,0.0925
296386,0.0006
275586,0.1596
93437,0.1859
24631,0.2717
216566,0.024
119047,0.577
238689,0.0072
279750,0.1129
162253,0.2252
124077,0.1936
194539,0.1767
56512,0.554
84510,0.5262
297746,0.18
246856,0.0
227964,0.0323
218761,0.1401
302648,0.0575
168337,0.8388
142305,0.3985
155913,0.595
92404,0.2158
153651,0.545
136884,0.3258
304010,0.1402
103975,0.4112
100047,0.1079
170608,0.7653
21753,0.6183
231320,0.0012
178193,0.0178
134122,0.5276
159752,0.0739
92833,0.0003
10416,0.4895
100576,0.2961
72457,0.2974
2629,0.0006
118807,0.0333
83312,0.0147
483,0.5147
21038,0.268
34090,0.5927
5200,0.5739
266812,0.0003
289973,0.0903
128680,0.5674
169852,0.7092
26087,0.4547
277406,0.0025
164578,0.7391
242990,0.3274
43741,0.2324
17553,0.4235
25828,0.1469
32329,0.329
77155,0.5015
33574,0.742
166851,0.6198
103778,0.4194
73073,0.6425
99038,0.3724
159996,0.542
149338,0.1679
195239,0.2079
191452,0.2019
229389,0.3563
109620,0.1763
30067,0.2077
174892,0.1649
83831,0.4584
173449,0.022
